conversation_id,data_type,parameter_tested,parameter_name,model_name,timestamp,api_temperature,api_max_tokens,api_endpoint,model_version,success,result_value,evidence,transcript_length,response_length,total_latency,latency_seconds,prompt_tokens_estimate,completion_tokens_estimate,total_tokens_estimate,response_length_chars,temperature,max_new_tokens,note
df61128d-85d0-49d8-a55e-86703f29a0bf,type2a,OPENING,Opening,Server5_Base_Mistral,2025-10-11T16:26:03.036190,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Not Met,The agent did not provide their name and only confirmed the customer's name with 'Is this गोविंद?'.,3491,7299,27.326,27.325,1126,1251,2377,7299,0.1,512,Token counts are estimates (API doesn't provide exact counts)
f5835063-6a52-4c87-bddb-8c4ac9a7bac5,type2a,OPENING,Opening,Server5_Base_Mistral,2025-10-11T16:26:12.046655,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Met,The agent introduced themselves as 'Good morning. This is शीना I'm here to assist you today.' and confirmed the customer's name with 'Am I speaking with संतोष?',3879,7461,8.005,8.004,1200,1261,2461,7461,0.1,512,Token counts are estimates (API doesn't provide exact counts)
cf1a397b-609b-45d2-b8c1-142cc7e77906,type2a,OPENING,Opening,Server5_Base_Mistral,2025-10-11T16:26:48.195737,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Met,The agent introduced themselves as 'Good morning. My name is रेनी.' and confirmed the customer's name with 'Am I speaking with नरेश?',4407,7855,35.14,35.14,1293,1328,2621,7855,0.1,512,Token counts are estimates (API doesn't provide exact counts)
d03cc846-81f6-4a3d-972a-6bc84e738656,type2a,OPENING,Opening,Server5_Base_Mistral,2025-10-11T16:26:57.921861,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Met,The agent introduced themselves with 'morning' and 'I'm here to assist you today.' and confirmed the customer's name with 'Am I speaking to मनोज?',5208,8799,8.718,8.717,1440,1501,2941,8799,0.1,512,Token counts are estimates (API doesn't provide exact counts)
ebc71356-5ccd-4ed5-846a-692401c05997,type2a,OPENING,Opening,Server5_Base_Mistral,2025-10-11T16:27:07.877110,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Met,The agent greeted the customer with 'Good morning' and introduced themselves as 'Sonalii'. The agent also confirmed the customer's name as 'Rajesh'.,31096,34596,8.945,8.943,6026,6067,12093,34596,0.1,512,Token counts are estimates (API doesn't provide exact counts)
db6bfca6-9e9e-48e6-88d1-1bd306fd6bc6,type2a,OPENING,Opening,Server5_Base_Mistral,2025-10-11T16:27:15.335267,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Met,The agent introduced themselves with 'this is निकिता' and confirmed the customer's name with 'Am I speaking with विजय?',7663,11043,6.445,6.443,1948,1970,3918,11043,0.1,512,Token counts are estimates (API doesn't provide exact counts)
cf8bc6da-1be5-4af0-82ef-5d5d6c2fbb2a,type2a,OPENING,Opening,Server5_Base_Mistral,2025-10-11T16:28:10.525482,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Not Met,The agent did not provide their name and only confirmed the customer's name with 'Is this गोविंद?'.,2424,6164,54.179,54.178,969,1085,2054,6164,0.1,512,Token counts are estimates (API doesn't provide exact counts)
d32e992f-1915-4170-98d2-2df58b762151,type2a,OPENING,Opening,Server5_Base_Mistral,2025-10-11T16:28:21.174816,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Met,The agent introduced themselves as 'Good morning. My name is नीतीश.' and confirmed the customer's name with 'you for the confirmation.',5090,8486,9.639,9.639,1470,1494,2964,8486,0.1,512,Token counts are estimates (API doesn't provide exact counts)
f1748575-58a5-4456-8615-81eaa69dd226,type2a,OPENING,Opening,Server5_Base_Mistral,2025-10-11T16:28:29.469503,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Met,"The agent introduced themselves as 'रितिका calling you from Cred', confirmed the customer's name with 'Am I speaking with शिखा?', and asked if they were audible multiple times.",601,4043,7.286,7.285,603,635,1238,4043,0.1,512,Token counts are estimates (API doesn't provide exact counts)
e39ded3d-8e8d-415f-835e-8c8b20648c78,type2a,OPENING,Opening,Server5_Base_Mistral,2025-10-11T16:28:37.402075,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Met,The agent introduced themselves as 'Good morning. This is नीता.' and confirmed the customer's name with 'Am I speaking with कपिल?',1894,5285,6.926,6.926,850,874,1724,5285,0.1,512,Token counts are estimates (API doesn't provide exact counts)
